customer_id,name,age,gender,country,plan_type,monthly_charge,tenure_months,watch_hours_per_week,num_profiles,logins_last_30_days,last_login_days_ago,preferred_genre,device_type,payment_method,payment_failures_3m,support_tickets,clv_score,clv_segment,churn_probability,churn,email
CUST01329,Bakhshi Sama,30,Male,India,Premium,799,25,0.9,1,10,4,Thriller,Laptop,Credit Card,1,0,8685.39,High,0.5652,1,bakhshi.sama@gmail.com
CUST01330,Vaishnavi Karpe,31,Male,India,Standard,499,19,2.5,2,10,10,Thriller,Laptop,Credit Card,1,0,7485.55,Medium,0.2105,0,vaishnavi.karpe@yahoo.com
CUST01331,Bakhshi Lalla,21,Female,India,Premium,799,16,25.5,3,10,1,Romance,Tablet,Credit Card,1,4,4953.54,Medium,0.6125,0,bakhshi_lalla@rediffmail.com
CUST01332,Lopa Chacko,25,Other,India,Basic,199,8,2.5,2,8,7,Thriller,Smart TV,Wallet,0,2,977.94,Low,0.3857,0,lopa471@outlook.com
CUST01333,Ansh Ramaswamy,30,Female,India,Basic,199,2,2.8,2,14,0,Drama,Smart TV,Wallet,4,0,51.84,Low,0.9566,1,ansh27@outlook.com
CUST01334,Urmi Sankaran,28,Male,India,Basic,199,8,1.8,1,7,1,Documentary,Mobile,Debit Card,0,4,59.19,Low,0.9628,1,urmi.sankaran@ymail.com
CUST01335,Samaksh Doshi,40,Female,India,Standard,499,18,1.1,4,9,1,Action,Laptop,Debit Card,0,0,1868.57,Low,0.792,1,samaksh.doshi@ymail.com
CUST01336,Elijah Nadig,31,Female,India,Basic,199,4,2.1,2,14,12,Documentary,Laptop,Credit Card,3,1,203.19,Low,0.8298,1,elijah.nadig@ymail.com
CUST01337,Irya Dhar,36,Male,Canada,Basic,199,23,8.2,5,12,0,Documentary,Laptop,Credit Card,1,1,3459.59,Medium,0.2441,1,irya_dhar@hotmail.com
CUST01338,Vincent Pall,30,Male,India,Basic,199,21,4.9,5,16,4,Thriller,Laptop,UPI,0,2,2671.37,Low,0.3608,0,vincent.pall@ymail.com
CUST01339,Simon Gala,38,Male,India,Standard,499,12,6.5,3,10,0,Documentary,Mobile,Wallet,1,0,3947.91,Medium,0.3407,0,simon958@hotmail.com
CUST01340,Zaitra Patel,33,Other,India,Basic,199,16,1,1,14,3,Drama,Tablet,Credit Card,0,0,1242.85,Low,0.6097,0,zaitra.patel@outlook.com
CUST01341,Manya Merchant,30,Female,India,Standard,499,5,13,2,12,2,Documentary,Laptop,UPI,0,1,2395.85,Low,0.1998,0,manyamerchant21@outlook.com
CUST01342,Meghana Agrawal,29,Female,India,Basic,199,35,12.3,1,9,0,Thriller,Tablet,Wallet,1,0,6098.85,Medium,0.1244,0,meghana_agrawal@yahoo.com
CUST01343,Ekanta Patil,22,Female,India,Premium,799,35,0.5,4,12,8,Kids,Tablet,Credit Card,0,0,11521.02,High,0.588,1,ekanta_patil@ymail.com
CUST01344,Kevin Ramachandran,34,Female,India,Standard,499,6,3.9,3,12,7,Comedy,Laptop,Credit Card,0,1,1831.01,Low,0.3884,1,kevinramachandran71@gmail.com
CUST01345,Jacob Bhattacharyya,29,Male,India,Premium,799,7,0.6,5,10,1,Comedy,Laptop,Credit Card,0,1,1589.62,Low,0.7158,1,jacob15@gmail.com
CUST01346,Chaman Luthra,25,Male,India,Basic,199,8,12.6,3,10,4,Comedy,Laptop,Wallet,0,0,1344.92,Low,0.1552,0,chaman.luthra@rediffmail.com
CUST01347,Triveni Ramaswamy,38,Male,India,Premium,799,29,10.7,2,9,2,Drama,Laptop,Credit Card,0,0,21461.37,High,0.0738,0,triveni_ramaswamy@hotmail.com
CUST01348,Daksh Chahal,19,Male,India,Premium,799,25,18.6,2,14,7,Documentary,Tablet,Wallet,2,0,13901.32,High,0.3041,0,dakshchahal53@yahoo.com
CUST01349,Bakhshi Pingle,26,Other,India,Standard,499,41,2.2,2,9,5,Thriller,Mobile,Debit Card,0,1,16176.32,High,0.2093,0,bakhshi_pingle@yahoo.com
CUST01350,Vedant Sarkar,38,Female,India,Basic,199,44,4.9,2,11,0,Thriller,Laptop,Wallet,0,1,6426.01,Medium,0.2661,0,vedant.sarkar@yahoo.com
CUST01351,Sneha Singh,32,Male,India,Basic,199,4,1.6,3,12,9,Thriller,Tablet,Credit Card,1,2,77.09,Low,0.9354,1,sneha.singh@rediffmail.com
CUST01352,Triveni Guha,29,Other,India,Standard,499,29,3.7,4,6,0,Action,Mobile,Credit Card,2,2,6479.05,Medium,0.5523,1,triveni_guha@hotmail.com
CUST01353,Nicholas Rai,32,Other,India,Premium,799,42,5.9,2,11,0,Action,Mobile,UPI,1,2,22481.71,High,0.3301,0,nicholas753@gmail.com
CUST01354,Neha Peri,31,Female,India,Premium,799,15,0.5,4,13,6,Action,Tablet,Wallet,0,0,5384.17,Medium,0.5508,0,nehaperi46@hotmail.com
CUST01355,Abhimanyu Hari,18,Male,India,Premium,799,19,10,4,11,1,Thriller,Mobile,Wallet,0,0,12465.71,High,0.1789,0,abhimanyu.hari@gmail.com
CUST01356,Chanakya Walla,27,Other,Canada,Basic,199,17,6.3,2,10,0,Comedy,Smart TV,UPI,2,2,800.99,Low,0.7632,1,chanakya507@yahoo.com
CUST01357,Kevin Natt,42,Male,India,Basic,199,18,14.1,2,13,2,Kids,Mobile,UPI,0,0,2683.83,Low,0.2507,0,kevin_natt@hotmail.com
CUST01358,Oscar Sangha,24,Female,India,Standard,499,35,2.5,3,12,9,Drama,Laptop,Wallet,0,5,8333.68,High,0.5228,0,oscar_sangha@ymail.com
CUST01359,Darpan Butala,27,Other,India,Premium,799,61,18.7,2,19,0,Action,Mobile,Credit Card,1,3,29118.02,High,0.4026,0,darpan.butala@hotmail.com
CUST01360,Vritti Aurora,25,Other,India,Standard,499,49,40,1,13,2,Kids,Mobile,Wallet,0,1,22566.47,High,0.0771,0,vrittiaurora32@hotmail.com
CUST01361,Wishi Chatterjee,29,Female,India,Basic,199,13,20.1,2,6,1,Documentary,Laptop,Wallet,4,0,690.46,Low,0.7331,1,wishi666@ymail.com
CUST01362,Reyansh Natt,25,Female,UAE,Premium,799,24,12,5,8,2,Kids,Smart TV,Wallet,2,1,5355.53,Medium,0.7207,0,reyansh_natt@hotmail.com
CUST01363,Ojas Buch,33,Female,India,Premium,799,10,13.4,1,11,6,Action,Smart TV,Wallet,1,1,5687.55,Medium,0.2882,0,ojas_buch@outlook.com
CUST01364,Shaurya Yadav,31,Male,India,Basic,199,11,6.8,3,16,2,Documentary,Mobile,UPI,2,2,574.4,Low,0.7376,1,shaurya.yadav@hotmail.com
CUST01365,Tamanna Gour,36,Other,USA,Standard,499,18,1.7,4,11,7,Thriller,Laptop,Credit Card,0,0,3415.9,Medium,0.6197,1,tamanna.gour@yahoo.com
CUST01366,Tanish Gour,21,Other,India,Basic,199,10,9,3,13,5,Comedy,Mobile,Debit Card,1,2,858.82,Low,0.5684,0,tanishgour18@hotmail.com
CUST01367,Bishakha Sethi,27,Male,India,Premium,799,12,10,2,12,2,Romance,Laptop,UPI,1,1,6043.45,Medium,0.3697,0,bishakha.sethi@hotmail.com
CUST01368,Abhiram Tella,28,Male,India,Basic,199,23,33.8,3,15,2,Action,Laptop,Credit Card,0,0,3470.29,Medium,0.2418,0,abhiram.tella@ymail.com
CUST01369,Frado Gandhi,33,Other,India,Basic,199,28,6.2,2,9,6,Drama,Laptop,Credit Card,3,0,4126.59,Medium,0.2594,1,frado41@rediffmail.com
CUST01370,Krish Kibe,23,Other,Canada,Premium,799,28,2.5,1,18,3,Thriller,Mobile,Debit Card,2,1,10380.12,High,0.536,0,krish.kibe@rediffmail.com
CUST01371,Kevin Chokshi,37,Female,India,Basic,199,28,9.2,5,17,10,Action,Mobile,UPI,3,0,2877.12,Low,0.4836,0,kevin566@rediffmail.com
CUST01372,Ria Cheema,39,Other,Canada,Standard,499,6,31.1,2,6,13,Romance,Laptop,UPI,1,0,2562.46,Low,0.1441,0,ria384@ymail.com
CUST01373,Indira Dutta,22,Other,India,Basic,199,10,1.6,3,8,6,Action,Mobile,Debit Card,0,0,500.75,Low,0.7484,0,indira_dutta@yahoo.com
CUST01374,Kritika Handa,26,Other,India,Basic,199,20,3.2,2,7,22,Romance,Mobile,Debit Card,0,3,637.48,Low,0.8398,0,kritika.handa@yahoo.com
CUST01375,Girish Vaidya,25,Male,India,Basic,199,41,6.2,1,10,4,Drama,Laptop,UPI,0,0,7662.2,Medium,0.0609,0,girish.vaidya@outlook.com
CUST01376,Oeshi Mane,51,Other,India,Standard,499,72,1.5,5,14,0,Comedy,Laptop,UPI,0,0,19929.57,High,0.4453,1,oeshimane31@ymail.com
CUST01377,Jairaj Kothari,26,Male,India,Basic,199,25,0.5,3,10,3,Romance,Laptop,UPI,0,0,3595.67,Medium,0.2773,0,jairajkothari18@rediffmail.com
CUST01378,Mason Rattan,43,Male,India,Premium,799,33,3.3,1,15,1,Comedy,Smart TV,Credit Card,0,1,22437.94,High,0.149,0,masonrattan73@yahoo.com
CUST01379,Vedika Verma,19,Other,India,Basic,199,5,16,5,18,2,Documentary,Tablet,Wallet,1,1,591.48,Low,0.5046,1,vedika_verma@ymail.com
CUST01380,Siya Pathak,22,Male,India,Basic,199,32,0.5,3,10,3,Documentary,Smart TV,Wallet,0,2,3724.47,Medium,0.4151,0,siya789@gmail.com
CUST01381,Jeet Dalal,24,Female,India,Premium,799,69,4.5,2,7,1,Comedy,Laptop,Credit Card,0,1,48417.21,High,0.1218,0,jeet_dalal@yahoo.com
CUST01382,Sai Wable,23,Female,USA,Premium,799,10,11.5,3,12,1,Comedy,Mobile,Wallet,0,1,6648.88,Medium,0.1679,0,saiwable6@yahoo.com
CUST01383,Pavani Raman,27,Other,UAE,Standard,499,12,24.5,1,8,2,Kids,Tablet,Debit Card,1,0,4208.05,Medium,0.2973,0,pavani407@rediffmail.com
CUST01384,Rayaan Radhakrishnan,24,Male,Singapore,Standard,499,36,33.9,2,6,1,Thriller,Smart TV,Credit Card,4,1,5878.64,Medium,0.6728,1,rayaan_radhakrishnan@outlook.com
CUST01385,Warinder Bath,23,Female,Canada,Basic,199,20,4.4,1,17,0,Drama,Tablet,Credit Card,1,0,2785.25,Low,0.3002,0,warinder_bath@gmail.com
CUST01386,Pavani Gole,39,Male,India,Basic,199,2,24,2,9,7,Documentary,Laptop,Wallet,0,1,559.58,Low,0.5313,1,pavanigole34@ymail.com
CUST01387,Darpan Ahluwalia,39,Male,India,Premium,799,13,0.5,2,15,2,Drama,Mobile,Debit Card,0,0,3754.43,Medium,0.6385,0,darpan_ahluwalia@outlook.com
CUST01388,Aadi Balan,37,Other,India,Standard,499,51,11,4,11,8,Documentary,Smart TV,Credit Card,1,2,17798.94,High,0.3006,1,aadi.balan@rediffmail.com
CUST01389,Anjali Viswanathan,34,Female,India,Basic,199,15,8.2,3,14,10,Action,Mobile,UPI,0,1,2211.28,Low,0.2592,1,anjaliviswanathan33@rediffmail.com
CUST01390,Timothy Kothari,30,Male,India,Standard,499,15,2.3,1,11,6,Thriller,Tablet,UPI,3,1,806.2,Low,0.8923,1,timothy_kothari@rediffmail.com
CUST01391,Jack Bedi,26,Female,India,Basic,199,34,5.7,4,12,2,Documentary,Mobile,Debit Card,0,1,5435.94,Medium,0.1966,0,jack.bedi@outlook.com
CUST01392,Yashasvi Bera,22,Female,India,Basic,199,25,1.1,2,20,6,Comedy,Smart TV,UPI,0,2,1978.72,Low,0.6023,0,yashasvibera18@rediffmail.com
CUST01393,Aishani Gill,32,Female,India,Basic,199,15,16.4,3,16,0,Thriller,Smart TV,Credit Card,0,0,2521.2,Low,0.1554,0,aishani_gill@yahoo.com
CUST01394,Jhalak Bali,20,Other,India,Basic,199,11,3.5,1,7,5,Romance,Smart TV,Wallet,1,0,1037.41,Low,0.5261,1,jhalakbali20@yahoo.com
CUST01395,Pahal Khanna,22,Male,India,Premium,799,72,7.9,4,16,2,Drama,Laptop,Debit Card,0,0,50834.73,High,0.1163,0,pahal.khanna@hotmail.com
CUST01396,Chanakya Balay,39,Female,India,Standard,499,46,1.4,4,11,5,Action,Tablet,Wallet,0,0,17512.34,High,0.2371,1,chanakya_balay@ymail.com
CUST01397,Xavier Kakar,45,Other,India,Standard,499,28,1.8,3,17,7,Romance,Tablet,Debit Card,0,0,9173.15,High,0.3435,0,xavier503@ymail.com
CUST01398,Darika Jayaraman,33,Other,UK,Standard,499,29,38.6,4,11,4,Thriller,Tablet,Debit Card,0,0,13396.75,High,0.0742,0,darikajayaraman27@outlook.com
CUST01399,Anay Mital,38,Other,UK,Basic,199,18,11.2,2,4,5,Thriller,Laptop,Credit Card,4,2,556.1,Low,0.8448,1,anaymital53@ymail.com
CUST01400,Noah Ganguly,28,Other,India,Basic,199,25,26.2,4,12,1,Romance,Mobile,UPI,0,2,3418.15,Medium,0.3129,0,noahganguly17@gmail.com
CUST01401,Riya Purohit,19,Female,India,Basic,199,16,2.8,2,12,4,Kids,Laptop,Wallet,0,0,2619.63,Low,0.1773,0,riya.purohit@yahoo.com
CUST01402,Aayush Gupta,34,Other,India,Basic,199,9,1.4,1,15,3,Drama,Tablet,Wallet,0,0,692.97,Low,0.6131,1,aayushgupta19@rediffmail.com
CUST01403,Gautam Tripathi,34,Other,India,Basic,199,26,5.6,3,19,2,Thriller,Smart TV,UPI,0,0,4191.22,Medium,0.1899,0,gautam539@hotmail.com
CUST01404,Avi More,30,Male,India,Standard,499,15,5.5,3,8,2,Kids,Mobile,Credit Card,0,0,6103.25,Medium,0.1846,0,avi.more@rediffmail.com
CUST01405,Jonathan Barman,28,Other,India,Standard,499,27,1.5,1,4,1,Comedy,Laptop,Debit Card,0,2,6222.66,Medium,0.5381,0,jonathan_barman@ymail.com
CUST01406,Oviya Khurana,37,Female,India,Basic,199,30,10.6,1,12,1,Documentary,Smart TV,Credit Card,1,0,5458.28,Medium,0.0857,1,oviya469@gmail.com
CUST01407,Reva Wadhwa,22,Other,India,Premium,799,28,3.6,1,12,6,Romance,Laptop,Debit Card,3,2,8151.16,High,0.6357,0,reva234@outlook.com
CUST01408,Hema Majumdar,23,Female,India,Standard,499,8,1.6,2,7,4,Comedy,Smart TV,Wallet,0,0,2035.29,Low,0.4902,1,hemamajumdar19@rediffmail.com
CUST01409,Oliver Murthy,21,Other,India,Basic,199,14,3.2,1,14,0,Romance,Laptop,UPI,2,0,1391.12,Low,0.5007,0,oliver_murthy@rediffmail.com
CUST01410,Ekiya Gala,30,Other,India,Standard,499,15,6.6,1,11,0,Drama,Smart TV,Wallet,3,3,1088.37,Low,0.8546,1,ekiya_gala@yahoo.com
CUST01411,Agastya Shroff,21,Other,India,Basic,199,39,10.4,2,12,4,Action,Mobile,UPI,0,0,6734.88,Medium,0.1322,0,agastya.shroff@outlook.com
CUST01412,Chatresh Om,24,Male,India,Basic,199,37,5.3,5,12,9,Thriller,Smart TV,Debit Card,0,0,6824.76,Medium,0.0731,0,chatreshom49@yahoo.com
CUST01413,Lakshit Walia,24,Female,India,Basic,199,10,6,3,15,0,Drama,Mobile,Wallet,2,0,1371.06,Low,0.311,0,lakshit217@gmail.com
CUST01414,Dipta Chana,27,Male,India,Standard,499,6,1.2,2,10,3,Kids,Mobile,Credit Card,1,1,384.16,Low,0.8717,1,diptachana78@yahoo.com
CUST01415,Udyati Kale,18,Other,Singapore,Basic,199,72,19.7,5,8,9,Comedy,Mobile,Wallet,0,0,12731.47,High,0.1114,0,udyati.kale@outlook.com
CUST01416,Hemal Sunder,30,Female,India,Basic,199,27,21.1,3,14,0,Kids,Smart TV,UPI,0,2,4348.82,Medium,0.1906,0,hemal.sunder@rediffmail.com
CUST01417,Shivani Padmanabhan,39,Other,UAE,Standard,499,5,9.2,2,17,1,Kids,Laptop,Wallet,0,3,1687.48,Low,0.4364,0,shivanipadmanabhan62@gmail.com
CUST01418,Aarush Arora,31,Male,India,Basic,199,12,0.5,2,16,12,Thriller,Laptop,Credit Card,0,2,598.38,Low,0.7494,0,aarush.arora@rediffmail.com
CUST01419,Aahana Sachdev,42,Other,India,Premium,799,40,6.2,2,12,0,Action,Smart TV,Wallet,1,0,28116.45,High,0.1203,0,aahana451@ymail.com
CUST01420,Isha Chadha,40,Other,India,Basic,199,72,7.9,1,13,4,Action,Smart TV,Credit Card,1,5,8463.89,High,0.4093,0,isha724@hotmail.com
CUST01421,Saumya Baral,36,Female,India,Standard,499,65,40,2,12,3,Action,Mobile,Credit Card,2,1,24658.3,High,0.2398,0,saumya818@yahoo.com
CUST01422,Yashodhara Mohanty,30,Other,India,Standard,499,26,40,2,8,0,Thriller,Mobile,UPI,0,0,11799.65,High,0.0905,1,yashodhara.mohanty@hotmail.com
CUST01423,Arunima Seth,30,Female,India,Premium,799,20,15.6,2,14,0,Kids,Smart TV,Wallet,0,0,12692.06,High,0.2058,1,arunima270@outlook.com
CUST01424,Zarna Chauhan,36,Other,India,Standard,499,8,0.5,3,14,3,Documentary,Smart TV,UPI,1,1,954.19,Low,0.761,1,zarna300@yahoo.com
CUST01425,Viraj Keer,26,Male,India,Basic,199,21,24.5,2,13,6,Thriller,Mobile,Debit Card,0,1,3284.95,Medium,0.2139,0,viraj.keer@hotmail.com
CUST01426,Varenya Chand,18,Male,India,Standard,499,9,7.6,3,12,0,Action,Smart TV,Wallet,1,0,3350.99,Medium,0.2538,0,varenya.chand@rediffmail.com
CUST01427,Logan Sanghvi,33,Other,India,Standard,499,14,12.9,2,9,5,Kids,Laptop,UPI,1,1,3685.24,Medium,0.4725,0,logan_sanghvi@outlook.com
CUST01428,Shivansh Bose,20,Male,India,Premium,799,36,4.2,5,12,3,Comedy,Mobile,Debit Card,2,5,8135.57,High,0.7172,1,shivanshbose47@outlook.com
CUST01429,Manan Varty,22,Male,India,Basic,199,16,3.1,2,12,2,Kids,Mobile,UPI,1,0,1586.87,Low,0.5016,0,manan_varty@outlook.com
CUST01430,Yoshita Natarajan,30,Other,India,Basic,199,15,5,4,12,5,Action,Tablet,Wallet,1,0,2309.96,Low,0.2261,0,yoshita_natarajan@hotmail.com
CUST01431,Dhruv Mallick,29,Other,India,Standard,499,19,1.3,4,10,1,Documentary,Smart TV,Credit Card,0,3,892.42,Low,0.9059,1,dhruv706@rediffmail.com
CUST01432,Sai Chowdhury,18,Female,India,Basic,199,72,3.5,3,9,3,Drama,Smart TV,UPI,3,0,8066.51,High,0.437,0,sai575@yahoo.com
CUST01433,Krish Prashad,31,Other,India,Standard,499,7,15.6,3,16,3,Documentary,Laptop,Credit Card,0,3,1719.43,Low,0.5078,1,krish582@yahoo.com
CUST01434,Hamsini Kara,37,Other,India,Standard,499,24,0.5,1,13,3,Comedy,Tablet,Debit Card,3,2,316.2,Low,0.9736,1,hamsini_kara@hotmail.com
CUST01435,Aarna Balay,20,Female,India,Standard,499,61,1.3,5,11,2,Drama,Mobile,Credit Card,0,0,11702,High,0.6156,1,aarnabalay51@ymail.com
CUST01436,Ishanvi Kapur,40,Male,India,Standard,499,19,1.1,1,12,6,Kids,Smart TV,Wallet,0,0,5158.13,Medium,0.456,1,ishanvikapur16@ymail.com
CUST01437,Wriddhish Saha,18,Other,USA,Basic,199,45,4.1,2,16,5,Romance,Tablet,UPI,2,0,7035.73,Medium,0.2143,1,wriddhishsaha90@outlook.com
CUST01438,Rudra Sarkar,46,Other,India,Basic,199,5,40,2,12,5,Thriller,Laptop,Debit Card,1,0,542.64,Low,0.5455,0,rudra530@gmail.com
CUST01439,Lucky Bath,26,Other,Singapore,Standard,499,17,1.5,2,14,11,Action,Mobile,Wallet,1,1,1010.54,Low,0.8809,1,lucky.bath@hotmail.com
CUST01440,Vasudha Bhalla,31,Female,India,Premium,799,9,1.3,3,15,25,Drama,Tablet,Debit Card,0,0,1675.39,Low,0.767,1,vasudha.bhalla@yahoo.com
CUST01441,Patrick Kalita,18,Female,India,Basic,199,19,19.7,4,17,4,Kids,Tablet,Credit Card,2,1,3101.62,Medium,0.1797,0,patrick492@gmail.com
CUST01442,Chandresh Devan,29,Other,UAE,Standard,499,19,17.1,2,10,2,Drama,Laptop,Credit Card,0,1,7040.65,Medium,0.2574,0,chandreshdevan9@gmail.com
CUST01443,Diya Sen,31,Other,India,Standard,499,20,0.5,5,10,7,Thriller,Tablet,Debit Card,0,1,4638.16,Medium,0.5353,0,diya.sen@hotmail.com
CUST01444,Dalaja Chad,29,Other,India,Standard,499,36,11.1,2,17,0,Comedy,Tablet,Credit Card,3,4,6015.96,Medium,0.6651,1,dalaja963@ymail.com
CUST01445,Tamanna Batta,25,Other,India,Standard,499,1,8.5,1,13,3,Drama,Tablet,UPI,1,1,645.96,Low,0.7842,1,tamanna_batta@rediffmail.com
CUST01446,Dhriti Gaba,22,Other,India,Premium,799,11,11.7,1,9,3,Romance,Tablet,Debit Card,0,3,4706.38,Medium,0.4645,0,dhritigaba77@ymail.com
CUST01447,Champak Chaudhary,39,Other,India,Basic,199,23,5.5,3,11,20,Comedy,Laptop,Wallet,0,0,3067.76,Medium,0.3297,0,champak.chaudhary@ymail.com
CUST01448,Jason D’Alia,30,Female,India,Standard,499,2,38,1,10,23,Romance,Smart TV,Debit Card,1,1,352.63,Low,0.8822,1,jason_dalia@yahoo.com
CUST01449,Jagvi Goswami,42,Female,India,Standard,499,31,0.5,2,10,8,Kids,Smart TV,Wallet,2,1,4756.67,Medium,0.6925,1,jagvigoswami5@yahoo.com
CUST01450,Aradhana Sood,25,Female,India,Basic,199,11,2.1,1,16,3,Comedy,Mobile,Credit Card,0,3,563.82,Low,0.7424,0,aradhana.sood@rediffmail.com
CUST01451,Chakradev Chatterjee,26,Other,India,Basic,199,17,4,2,17,3,Comedy,Mobile,Wallet,1,1,1207.63,Low,0.643,0,chakradev.chatterjee@hotmail.com
CUST01452,Udarsh Ram,36,Other,UAE,Basic,199,37,4.8,3,11,1,Action,Laptop,Wallet,1,0,5884.82,Medium,0.2008,0,udarsh292@yahoo.com
CUST01453,Leena Virk,18,Female,India,Basic,199,46,20.3,2,14,8,Thriller,Mobile,UPI,0,0,7946.44,Medium,0.1319,0,leena414@hotmail.com
CUST01454,Ikbal Prashad,20,Male,USA,Premium,799,31,6.6,1,10,6,Drama,Tablet,Debit Card,0,0,22870.91,High,0.0766,0,ikbal.prashad@rediffmail.com
CUST01455,Shravya Borah,38,Male,India,Standard,499,7,0.5,1,9,7,Kids,Mobile,Credit Card,0,0,1048.84,Low,0.6997,1,shravya.borah@ymail.com
CUST01456,Vivaan Dutt,20,Female,India,Premium,799,30,4.2,2,18,0,Thriller,Smart TV,Credit Card,1,0,14096.26,High,0.4119,0,vivaan_dutt@rediffmail.com
CUST01457,Mugdha Tripathi,18,Female,India,Standard,499,32,4.3,1,9,2,Drama,Tablet,Credit Card,0,3,11555.58,High,0.2763,1,mugdhatripathi36@hotmail.com
CUST01458,Kritika Pillay,44,Other,India,Basic,199,27,26.9,2,20,3,Drama,Smart TV,Debit Card,2,0,3808.37,Medium,0.2912,0,kritika.pillay@outlook.com
CUST01459,Kala Kohli,18,Male,India,Standard,499,52,7.3,3,16,0,Action,Mobile,Credit Card,1,0,23914.78,High,0.0784,0,kala.kohli@hotmail.com
CUST01460,Noah Parmer,31,Female,UK,Basic,199,21,8.1,1,20,2,Documentary,Mobile,UPI,1,2,2335.21,Low,0.4412,1,noah_parmer@rediffmail.com
CUST01461,Krish Kibe,30,Female,Canada,Basic,199,50,10,2,20,0,Comedy,Mobile,UPI,0,0,8304.46,High,0.1654,0,krish_kibe@hotmail.com
CUST01462,Tara Keer,18,Male,India,Standard,499,50,11.8,2,12,15,Romance,Smart TV,Wallet,0,4,16864.84,High,0.3241,0,tara266@rediffmail.com
CUST01463,Ladli Bhat,27,Male,India,Premium,799,32,8.1,2,14,6,Comedy,Laptop,UPI,1,0,23140.19,High,0.095,0,ladlibhat73@outlook.com
CUST01464,Upadhriti Kalla,33,Male,UK,Basic,199,24,2.2,2,11,4,Romance,Tablet,Wallet,1,0,2854.3,Low,0.4024,0,upadhriti707@hotmail.com
CUST01465,Turvi Bobal,32,Female,India,Basic,199,28,16.6,2,19,1,Romance,Mobile,UPI,0,0,4522.32,Medium,0.1884,1,turvi.bobal@rediffmail.com
CUST01466,Janaki Wason,37,Other,India,Basic,199,59,10.5,2,13,2,Romance,Smart TV,Debit Card,0,5,8637.23,High,0.2644,1,janakiwason9@hotmail.com
CUST01467,Chanchal Warrior,26,Other,India,Premium,799,41,10.8,3,17,0,Romance,Mobile,Credit Card,1,3,13357.53,High,0.5922,0,chanchal_warrior@ymail.com
CUST01468,Daksha Bora,35,Other,India,Standard,499,7,40,1,6,3,Comedy,Tablet,Wallet,0,2,2102.52,Low,0.3981,0,daksha.bora@outlook.com
CUST01469,Dayamai Barman,24,Other,India,Premium,799,26,13,3,13,8,Documentary,Smart TV,Debit Card,1,0,16676.15,High,0.1973,1,dayamai_barman@ymail.com
CUST01470,Ekalinga Thakur,18,Other,UK,Basic,199,9,14.1,2,10,0,Documentary,Laptop,Debit Card,0,4,851.06,Low,0.5248,1,ekalinga_thakur@gmail.com
CUST01471,Neelima Pau,19,Other,India,Premium,799,11,24.2,2,10,0,Kids,Mobile,Wallet,1,3,2076.06,Low,0.7638,0,neelimapau71@gmail.com
CUST01472,Yagnesh Babu,18,Male,India,Standard,499,14,1.3,3,11,1,Drama,Laptop,Debit Card,0,0,1904.81,Low,0.7273,0,yagneshbabu41@outlook.com
CUST01473,Amaira Dugal,38,Female,India,Standard,499,5,5.5,2,11,6,Action,Smart TV,Debit Card,1,1,1634.18,Low,0.4542,1,amairadugal35@rediffmail.com
CUST01474,Amaira Salvi,18,Other,India,Premium,799,8,7,2,14,11,Kids,Smart TV,Wallet,0,5,1875.72,Low,0.7066,1,amairasalvi95@outlook.com
CUST01475,Fiyaz Bala,32,Male,India,Standard,499,53,3.2,3,9,6,Thriller,Smart TV,UPI,0,0,23728.44,High,0.1028,1,fiyaz_bala@ymail.com
CUST01476,Jasmit Dass,27,Other,India,Premium,799,11,14.6,4,12,3,Thriller,Tablet,Credit Card,0,0,7361.24,Medium,0.1624,0,jasmitdass30@yahoo.com
CUST01477,Jagvi Pau,29,Other,India,Standard,499,36,11.5,5,11,0,Kids,Mobile,Wallet,1,2,9728.85,High,0.4584,1,jagvi.pau@rediffmail.com
CUST01478,Sachi Padmanabhan,40,Other,India,Basic,199,22,10.2,3,12,7,Drama,Smart TV,Wallet,0,0,3444.95,Medium,0.2131,1,sachi702@gmail.com
CUST01479,Aahana Khalsa,26,Male,India,Standard,499,29,40,4,18,0,Kids,Laptop,UPI,0,5,7124.22,Medium,0.5077,1,aahana.khalsa@rediffmail.com
CUST01480,Dalbir Sachdev,34,Female,India,Premium,799,30,2.4,1,8,2,Romance,Laptop,Credit Card,4,1,4077.66,Medium,0.8299,0,dalbir_sachdev@outlook.com
CUST01481,Qasim Pathak,30,Male,India,Standard,499,8,10.6,2,11,1,Romance,Mobile,Debit Card,0,0,3086.21,Medium,0.2269,0,qasim_pathak@outlook.com
CUST01482,Sanaya Karpe,28,Other,India,Basic,199,36,6.4,1,16,2,Romance,Tablet,Debit Card,0,0,6715.22,Medium,0.0626,0,sanaya_karpe@outlook.com
CUST01483,Urishilla Batra,48,Other,India,Basic,199,6,3,1,14,1,Documentary,Smart TV,Credit Card,1,1,362.39,Low,0.6965,0,urishillabatra29@outlook.com
CUST01484,Panini Sha,18,Other,India,Standard,499,11,1.4,2,17,7,Drama,Mobile,UPI,1,0,1122.79,Low,0.7954,1,panini828@gmail.com
CUST01485,Luke Iyengar,40,Male,India,Basic,199,30,18.1,3,11,0,Romance,Laptop,Wallet,0,0,5262.49,Medium,0.1185,0,luke_iyengar@outlook.com
